base_angle, blade_angle
1.103994275448625473e+01,8.017009799950460547e+01
1.238689478052276769e+02,1.014327619467673998e+02
2.106342424892903296e+02,7.063857773177728561e+00
3.016454081747033911e+02,4.193499532480400660e+01
5.068673892600610031e+01,1.281951631969038274e+00
9.275127397382418337e+01,7.913101653945875391e+00
2.020961886195200634e+02,2.721211879096225417e+01
3.275395786559856788e+02,9.388173879893400908e+01
3.895607909633249477e+01,7.665882094510472200e+01
2.748301880724472994e+02,1.165077879400296439e+02
7.984077620697247824e+01,1.007405290947636445e+02
1.790266741820189793e+02,8.847871151164552828e+01
2.056606467064265757e+02,8.923188134305353003e+01
2.289279137758735061e+01,5.404881589704414324e+01
1.328422601115993018e+02,5.283921898392263472e+01
1.161201884690518966e+02,1.058556091333832967e+02
2.298032461346237767e+02,9.723756926561310365e+01
7.822872088679999081e+01,2.937518975501681595e+01
3.521973545970752184e+02,7.568878025369150109e+00
2.945576398872539698e+02,9.435882906100903966e+00
3.398849493811980693e+01,1.012873659865316114e+02
3.668845890573499702e+01,9.465522972621772624e+01
3.508306846374757697e+02,4.970684688356137571e+01
8.812915596487358982e+01,9.007167371300418779e+01
2.200724302219145727e+02,8.550950596210742560e+01
2.550099748381073894e+00,1.046143200800022584e+02
7.671581429185664547e+01,7.436990946161803606e+01
1.422469703258684888e+02,8.660504001774779681e+01
2.419584900258009270e+02,7.684856106253261032e+01
1.445827617129178861e+02,6.958715282925878398e+01
1.548525154114252587e+02,1.936083846331958824e+01
2.784015673422712922e+01,2.712328676617398315e+01
2.830439830200278379e+02,2.553078836715991429e+01
1.472190122049924526e+02,3.629947141702712798e+01
2.700636709478942521e+02,1.946259996305470708e+01
2.094685678332159853e+02,4.418616623835168156e+01
9.091379191848272967e+01,9.106667649114111640e+00
3.073257367343659325e+02,8.299670254534686364e+01
1.847091668045276265e+02,2.806923755671711618e+01
3.066713732921887754e+02,1.098979573202263254e+02
3.462787114496215679e+01,3.888491937989479652e+01
2.005180892500838468e+02,7.670815504168551513e+01
1.174755821893452321e+02,4.254321819434401419e+01
3.178652191799421871e+02,1.694953700424688847e+01
3.290774579921330201e+02,8.166108438331347585e+00
3.768857578545757292e+01,2.000896030991007990e+01
2.000117466096950238e+02,8.632554137609993461e+01
1.877108627290917298e+02,1.018802600796266944e+02
9.244482146994860727e+01,3.109024633021827810e+01
2.054485779992184291e+02,4.408760029008557524e+01
3.441814377966307461e+02,1.159050963620869084e+02
2.555437064569447969e+01,4.130869415586403903e+01
3.359987396409205189e+02,8.963399297965275991e+01
3.383685281417353394e+02,4.322101264411728749e+01
8.583848682648312689e+00,9.997039355014307205e+01
7.075244834492238510e+01,1.163776331129436841e+02
1.729175556604821509e+02,1.276586226551774672e+01
8.925504893255344996e+01,9.685582526210151855e+01
3.085968863135988158e+02,3.886948123801217747e+01
2.464605641760725518e+02,7.295046793410701014e+01
1.473778117340257836e+02,4.837356074670721284e+01
1.892063608233851824e+02,1.345788963457630416e+01
1.065686467025746822e+02,1.137582502607002937e+02
8.018727165569707438e+01,3.938978005051503573e+01
3.458593487255924401e+02,9.781110253778811625e+01
3.579555550878772578e+02,9.158446038998225447e+01
1.162023373007121876e+02,9.388290934372693641e+01
6.990217568978798113e+01,9.232170005458644368e+01
3.509921951600045986e+02,4.501572394032575808e+00
1.192038812056497932e+02,7.800098244994849495e+01
1.447359198602478898e+02,4.975429639770255363e+01
2.324202410265383492e+02,6.326819959568152996e+01
6.154070027083388084e+01,4.464814091729039802e+01
2.965171073457980242e+02,3.686364278662044569e+01
1.772848119652936703e+02,1.079438648006192381e+00
2.418814128805804842e+02,1.084966463249805741e+02
1.995505368965214927e+02,3.408509283424416836e+00
2.734846374203187906e+02,2.091971832610100890e+01
1.898478068725250978e+01,1.140723957548458856e+02
9.700269603572684218e+01,1.015702260834849682e+02
1.083199607980366324e+02,5.967984861910240113e+01
1.608172658128368937e+02,3.061720313826175044e+00
3.326741122114884774e+02,5.069210267683435234e+01
1.875082884582071756e+02,8.593804459164915954e+01
1.766557592634405580e+02,1.052320511728695749e+02
1.049468890459067723e+02,5.312988218874973256e+01
2.401981356253804449e+02,1.491589760105302176e+01
3.290104454322725758e+01,8.153259418975991935e+01
3.192300454903378863e+02,6.469304076155678729e+01
2.218532421032166724e+02,1.132052334935042204e+01
1.260207988502076688e+02,1.131992609447759577e+02
3.550049184250655543e+01,3.649680379895446691e+01
2.195802439352577267e+02,9.577556667271167612e+01
2.517739514972613222e+02,6.231831615927338675e+01
3.138905616350113519e+02,1.142112420308578749e+02
1.053293985709539839e+02,9.639340402732692326e+01
3.573910899672137020e+01,6.863312644745703039e+01
7.949885746879462545e+01,5.169376753875991426e+01
1.887695282020237642e+01,1.453084308894099230e+01
7.189493898586383125e+01,9.894052366517590258e+01
9.198702841632209015e+01,7.184397791165262959e+01
1.354811674698934780e+02,5.562538639597614321e+01
1.586276459512217798e+02,3.204483979977224806e+01
2.740922150552464700e+02,1.047176200541340876e+02
3.564989020035503842e+01,6.221513133759063408e+01
1.969910337921252506e+02,7.935008780862376909e+01
1.859372667241837860e+02,7.861490362182169633e+01
2.176086967541469051e+02,5.496747931486392069e+00
2.942278501033775910e+02,8.265374389098941776e+01
3.582435456373499960e+02,6.890181315074768520e+01
3.397421802714206365e+02,3.554829697497886087e+01
3.328813517655621013e+02,3.571808324761061471e+01
2.116738714770166894e+02,3.430861621172178744e+00
3.244555760399430824e+02,1.906605593012829303e+01
3.355166096866086605e+02,7.046060519892001217e+00
3.684467344914361675e+00,2.042478821344660744e+01
1.188808141099737838e+02,8.423128489310869327e+01
2.198987848124281470e+02,1.849262584518338670e+01
5.691436106641351955e+01,1.286779483797053558e+01
2.961947858899306993e+02,6.992529881042598561e+01
9.162151381111480930e+01,1.604983312665138584e+01
2.265743190351753071e+02,4.811724996250993058e+01
8.824617820817863389e+01,1.356265872810215711e+01
2.392566646336376124e+01,1.145579466137427289e+02
3.514688031605368792e+02,3.360859262054825081e+01
1.495341878082172684e+02,4.860965175839447738e+01
3.510730436716979739e+02,2.955449146772601665e+01
5.216212181075388088e+00,5.695613380574034323e+01
1.174884283230297477e+01,7.391363254054055254e+00
1.629456883206888733e+02,2.577266501624281858e+01
1.278640797873819110e+02,5.248678223886621907e+01
8.103871168804877811e+01,3.187417550757121631e+01
2.417064839419638247e+02,1.135776279453291551e+02
3.116735120995496686e+02,7.255002915815428821e+01
1.022049338692235239e+02,5.162349521123854856e+01
2.099100667763927675e+02,9.552364914135662843e+01
5.618679427802301518e+01,2.267172828392247652e+00
3.000658727696138044e+02,8.288746218090313533e+00
1.510603009667308072e+02,3.793787904795441079e+01
2.114380553026457790e+02,4.236559954527328387e+01
1.450819310386212635e+02,1.144156232461199920e+02
3.016157312608606844e+02,5.956268776325414649e+01
2.075853318035139239e+02,1.030790478273915198e+02
2.919494089693718024e+02,2.104318515801773870e+01
2.051491719749000140e+02,5.649002659560503758e+01
1.156212866107301380e+02,6.748252779924347067e+01
3.288631922656332449e+02,7.042430102081426924e+01
2.256660991681462178e+02,1.197078162363031026e+02
7.269893589555877611e+01,1.199285636334439857e+02
2.788852436157559964e+02,4.877750657362711628e+00
1.131575351625184140e+02,9.728889784125514950e+01
1.583131907957150872e+02,2.749060931351627879e+00
3.496099854372530444e+02,6.380930457418774893e+01
2.003991241218355412e+02,1.817014489669910304e+00
3.111709943745821079e+02,3.460296675746030814e+01
4.141264741908430125e+01,1.135042442522256323e+02
5.139935549634044065e+01,6.086131556798878250e+01
2.335568806619264706e+02,9.720767636615730112e+01
3.787665022031488604e+01,1.432924188154021117e+00
6.478613132237198613e+01,2.977823755143879936e+01
2.433394266422913290e+02,7.724358885447551870e+01
2.907235835100671579e+02,6.771158354215253894e+01
2.537901363635787391e+02,5.838275467151922982e+01
2.009294788879151099e+02,5.610978708489226108e+01
3.439118991805568726e+01,6.206813739399301966e+01
1.988793322693879517e+01,2.119689333397296593e+00
1.123885357803780920e+02,6.903509365873865988e+01
6.587350569150775925e+01,4.795494971169809162e+00
2.403544723459540648e+02,1.118655176973289826e+02
2.799328655587150934e+02,6.255804148713266244e+01
5.261540416782665375e+01,2.734944465790920631e+01
2.388826213312134144e+02,5.118282969951039973e+01
2.469089160892285406e+02,4.717843904314710812e+01
6.536433373370522304e+01,1.596362624007428366e+01
2.654739615454066382e+01,8.730693794912767203e+01
3.393270015557408783e+02,6.470618646040242083e+01
1.406164574102094491e+02,5.170068509693934722e+00
2.740089164639385899e+02,9.688113853199783421e+01
2.135701049003062622e+02,5.738825401632983159e+01
4.115368552986093675e+01,6.678831204342640149e+01
3.580750445667451345e+02,1.103163735290527256e+02
8.457455054863986277e+01,8.522394014773122706e+01
8.032029797137791149e+01,2.515547144092600007e+01
2.524123747073235222e+02,8.706742696243142632e+01
3.400899071202710644e+01,1.054904937408430499e+01
2.981106964796277126e+01,8.904946631853323424e+01
6.616881099717044634e+00,1.155181299183316952e+02
2.771705219609328879e+02,1.108168559650069511e+02
8.653842828509864660e+01,1.026969147622532290e+02
6.452546082018174900e+01,8.677862804509322814e+01
6.908873341893296072e+01,2.292015601294992422e+01
2.857670248539207591e+02,1.166925907537202249e+02
1.967446273601465236e+02,5.118311757601227896e+01
8.914011251978284633e+01,3.536475426755512785e+01
1.937234644738962785e+01,8.848564777237429269e+01
1.804649480741394711e+02,1.316773216180648376e+01
2.265421071988093331e+02,1.021134794829308277e+02
3.313825787129616174e+02,1.058419951671610022e+02
7.372965992914309652e+01,8.526197667799046087e+01
2.305043260510402661e+02,1.764225155495788044e+01
1.118425720117719493e+02,5.942778279990332635e+01
2.603248763938571528e+02,1.144483744410461981e+02
2.163396824795627253e+02,6.165983860930373339e+01
4.155087054818368131e+01,6.959863589640850989e+01
3.484387314407522922e+02,7.022049513701266221e+01
2.955612233512516696e+02,8.677579364327274902e+01
6.934492718936489553e+01,2.140432912549737665e+01
2.894369227845020305e+02,7.988011024278701200e+01
2.048313202075939614e+02,1.009229023602327402e+02
6.081889829154145843e+01,7.316353492451517226e+00
2.074955516030330500e+02,9.854022408541936784e+00
3.869512170428906472e+01,8.586964576911330482e+01
1.900562966295574938e+02,1.030722565895733709e+02
1.380492042554053000e+01,1.185340801440276550e+02
6.368970037379941118e+01,5.115510177006817827e+01
1.487975693238812269e+01,3.226955492503179102e+01
5.900865101901469956e+01,1.213174148274712394e+01
1.963737530166411602e+02,6.196903816642098661e+00
9.839275291978233895e+01,1.156467961650141376e+02
2.488497224523954685e+02,5.365154517954558600e+01
2.588644427362390275e+02,5.743953196958089791e+01
1.638154523214257949e+02,9.754557469748048959e+01
2.838045505778038091e+02,5.541583777693168855e+01
1.968628593636814230e+02,1.159263542217391176e+02
1.307027151097913986e+02,2.561397323794565750e+01
3.078981633252393522e+02,2.941603623133978118e+01
2.531932667522910663e+02,1.190638846467814460e+02
2.462019429886481703e+01,1.479072900794583312e+01
7.367272402733166814e+01,8.296877974340878836e+01
1.667549015348333796e+02,8.542400182211434867e+01
3.434162861996685479e+02,5.415965366340482490e+01
3.218117442187311212e+02,8.331719794357954356e+01
2.174189721887574365e+02,6.551043612759592349e+01
3.491413993348603526e+02,1.149320687017984710e+02
2.728848260110613069e+02,1.234289981579466122e+01
3.524650945414987291e+02,4.483598323228501492e+00
7.329743513213489337e+01,1.179261757411035632e+02
2.896489586045524334e+02,1.604928528620381911e+01
3.597788662802967607e+00,9.981846692584257141e+01
1.780530638602548663e+02,1.021449878873091990e+02
3.384447962307057765e+02,1.010394635307683586e+02
2.577195009864061035e+02,7.234302389323143956e-01
1.530407338949321741e+02,6.365211364236309066e+01
1.846575049036092935e+02,8.853904555950288113e+01
1.779715650408433021e+02,9.542178660014617719e+01
2.912979147879893276e+02,5.320926715054108413e+00
2.584595492829022874e+02,1.009237404923820094e+02
2.004874054847040554e+02,2.439417070634206652e+00
2.519811630427603006e+02,3.245474492658466659e+00
9.622829307867860393e+01,3.945252842393572479e+01
4.741576117537632484e+01,1.033386513618759750e+02
2.933778399227336422e+02,9.000243547799344412e+01
3.588200429822636579e+02,7.758380638046067368e+00
3.910960293389099007e+01,1.004469786053465725e+02
1.213619778596897092e+01,9.424595614330873161e+01
1.253057332555081445e+02,2.027683650871150434e+01
1.983956415402270750e+02,3.590766402078404695e-01
2.153945279747987911e+02,1.187331278834225827e+02
8.471907993217010358e+01,1.048330281446223644e+01
3.093815161957613213e+02,9.308518825147068299e+01
2.335314013123864640e+01,8.996428281718216624e+01
2.605817541096980676e+02,3.022238640505889862e+01
1.018268602941305971e+02,7.254040702634715387e+01
2.895322345829219444e+02,6.658371306044648463e+01
2.451346071216435689e+02,5.491863751239214508e+01
8.113409303326884014e+01,7.743171854055523795e+01
7.447476174685647266e+01,7.655198773132140388e+01
1.771054178117842639e+02,9.567113304233772908e+01
3.177370748320571465e+02,7.885868599201727136e+01
8.157659557139200501e+01,4.203236892212181885e+01
3.355859499437703164e+01,4.666349965315205139e+01
3.057261376700284359e+02,4.255478716846141651e+01
4.254646755123947344e+01,7.975422240503465332e+01
2.059288830510955961e+02,1.056561432326367651e+02
3.494913177122295167e+01,6.586771829159131642e+01
3.075066783563291892e+02,9.909616000643114830e+01
1.368272585318374865e+02,2.600254862132093336e+01
3.533134163000255512e+02,1.046733916008620184e+02
2.842390811875794654e+01,4.039959126032486836e+01
6.041262479750242420e+01,1.037699505948945955e+02
1.899164619941012688e+02,4.122329006521284356e+01
1.396301178538666932e+02,2.322545515290681095e+01
2.069948181367269058e+02,5.878008578028195785e+01
2.594666259951084157e+02,1.163211250236375633e+02
2.545251469140263225e+02,4.749311059339048313e+01
2.489672546756740985e+02,6.190254758218974018e+01
3.563653508702191743e+02,5.691977937114083375e+01
7.973057275186792481e+01,3.401179034365747356e+01
2.349009995185957109e+02,4.948534225159338007e+01
2.243693005664070768e+02,1.054776239607744941e+02
1.781641213278168436e+02,2.667002589081457842e+01
1.122017176880203664e+02,5.852074246449259931e+01
4.390798453335307983e+01,8.197884083330131944e+01
2.532920774547444864e+02,5.397954188670275322e+00
2.094050568880078629e+02,1.137953672619249517e+02
2.703232142133419416e+02,1.145106838027862750e+02
2.902291196937778750e+02,5.569138388616015334e+01
2.764758064156538921e+02,6.267591693352202498e+01
2.444942453723681410e+02,2.154219074617341434e+01
2.426205971621994024e+02,6.058932940464458028e+01
3.457574560805335295e+02,8.195267678908231801e+01
2.552667171748347243e+02,9.222628791516903846e+00
3.259535821755437723e+02,4.999709234332465613e+00
2.649197484208066271e+02,1.009983170311592460e+02
4.912073486205693484e+01,1.514837749880204143e+01
3.133487154031382715e+02,4.359029943068741630e+01
3.410490200530007883e+02,9.319469436843573362e+01
3.120938388614333121e+02,4.495585665166294831e+01
8.943740665099042531e+01,3.718840609277313547e+01
6.356021520701533234e+01,8.442692166996691583e+01
4.841365528919372707e+01,9.335381288025038771e+01
2.831839845219483323e+02,2.149616675241915686e+01
1.308916132583811418e+02,3.470897541956888688e+01
3.241742860460939823e+02,4.929189908911802576e+01
4.149492911559799069e+01,8.597964690485990502e+01
1.066660114386369429e+02,3.992363954067574383e+01
2.482936831572267522e+02,1.256425147043162660e+01
1.664671500723744657e+02,5.359421614003687040e+01
2.036596745116102625e+01,1.002399658229475961e+02
1.824936273863951044e+02,9.781349850761250764e+01
2.141548149588603280e+02,7.913983318336127581e+01
2.583985444504342013e+02,6.774321492928299904e+01
1.713094093457533802e+02,6.862056458993396291e+01
5.379201561664613962e+01,1.070492113769807929e+02
5.294072612428935543e+01,1.166692406547019516e+02
2.748995368097976097e+02,2.099596678895279922e+01
1.499795291522571290e+02,1.180612398924992164e+02
3.856397647326907929e+01,9.106522859003574411e+01
2.530517906951009763e+02,6.260920620061294350e+00
3.026951339328243762e+02,8.459872111034236752e+01
2.738016196188046933e+02,7.383914977058446993e+01
8.532799583692452927e+01,7.398275101822973454e+01
2.328630280901489584e+02,5.355231568672110143e+01
1.138531540887296813e+02,7.226373106410659375e+01
1.665230263907052688e+02,4.378236190914072523e+01
3.505041138400672480e+02,1.114360651502026798e+02
2.570502769173803017e+02,9.901939907045893108e+01
1.581690923979790853e+01,6.817410590755766009e+01
1.457435903553221124e+02,1.126873349221868637e+02
2.637330538488575371e+02,2.235674132250659696e+01
2.598272899688579969e+02,8.979841561943190698e+01
1.121693009215765215e+02,1.182335620558260274e+02
1.151469505252263588e+02,1.039144875536172634e+02
2.272099696822438375e+02,8.354872144743477946e+00
2.593365693888549117e+02,1.554829323347212267e+01
9.228967169602525189e+01,1.003830618642941914e+02
1.568622260592857742e+02,5.437023691127475189e+01
3.203815694484881647e+02,3.703059475787974719e+01
1.826557727116789636e+02,7.289569632407361155e+01
2.476651660523164651e+02,1.270247901618684949e+01
6.932388107361553864e+01,1.586524192354353602e+01
1.513543949062484160e+02,8.259530520540364762e+01
1.314293523998993578e+02,2.204211472838504449e+01
2.197284395199291680e+02,6.926445407689554656e+01
1.414460335248602973e+02,8.763526132053002016e+01
1.960314736034687826e+02,4.098462860781291184e+00
1.301038967570175373e+02,6.867015229742030158e+01
2.530597311859055765e+02,7.348031993909148696e+01
3.161585114097390488e+02,6.220504136856339272e+01
1.628431957463121194e+02,6.305700873016840546e+01
3.460793978144154153e+02,1.106887989293262251e+02
2.276138413394919269e+02,6.525037078672281154e+01
6.425936827343230107e+01,3.530113630019739190e+01
1.978976756526986378e+02,3.664081108407573062e+00
3.221843904160246552e+02,1.644912687404983132e+01
1.394928817074484328e+01,9.097091569727710691e+01
2.211317282249564755e+02,5.385438573437189547e+01
2.349881149528608830e+02,7.909721382332101314e+01
3.421101717358212113e+02,1.092584191606555351e+02
1.340891126136895934e+02,7.708698937775881177e+01
2.970290321090488987e+02,5.981516492983024591e+01
1.494978716212370387e+02,2.487751250515819024e+01
2.249582887917634935e+02,1.195239126988069778e+01
3.191149265416950129e+02,9.850402727666981662e+01
3.464823994380077465e+02,4.373376054089978027e+01
4.790798531130336357e+01,6.870381232762426293e+01
3.171861326718841951e+02,6.079647035305197988e+01
1.079280612060840241e+02,2.761146879237600160e+01
3.422662872341005595e+02,4.665578278180567651e+01
2.098985899229274139e+02,1.092755079913669647e+02
3.141219537246057598e+02,8.721744245595733958e+01
1.442420738110173204e+02,2.519850431219648002e+01
1.208184240276754338e+02,2.878961038579863185e+01
2.467222715274917562e+02,1.213785472358317818e+01
2.351482463519230635e+02,8.026435066618500258e+00
1.383738641897526804e+02,5.696338108875562511e+01
1.769420660248103729e+02,8.933961092617522581e+01
1.973374485509606018e+02,3.444757459547120249e+01
1.405457497117324976e+02,4.123127815802439500e+01
5.262499655946577803e+01,7.704240954935494301e+01
3.520310276721230736e+01,1.163282251414004378e+02
1.868458841348909800e+02,3.870532622346672724e+01
4.315948125111149380e+01,5.959452058011014408e+00
3.142847318712385984e+01,1.156645554355660863e+02
7.127338295315820460e+01,9.116956798013043795e+01
1.511184881713148229e+02,9.369254817883204112e+01
2.144614476982548865e+02,8.502000708137275353e+01
1.963280085114890881e+02,7.863944149852986243e+01
1.539615641889555206e+02,5.942214152414902628e+01
2.026061883949170124e+02,2.038061127680444784e+01
2.835967511548457765e+02,5.947927194568909925e+01
8.867288644740376924e+01,4.511652405328418070e+01
2.031490392573653594e+02,1.040344066396546623e+02
1.800157318294365609e+02,8.885347530347677036e+01
2.456232541489247865e+02,7.669241843199782238e+01
3.543887940738839006e+02,4.262581498811003655e+01
1.548376313840460625e+02,9.244570682845294129e+01
5.204225617902168466e+01,1.114872325028480446e+02
1.142911249116926058e+02,1.044030771155126729e+02
1.312263857700871768e+02,6.597169985248041257e+01
2.584281361331494509e+02,6.004537475203347441e+01
2.541733534462436239e+02,4.645629274654492491e+00
2.254836503438347108e+02,8.092597705610350545e+01
2.915790257006993329e+02,4.146272462104675327e+01
3.261182070407813853e+02,9.290723185705796539e+01
3.414527609415848701e+02,2.393536156268044479e+01
1.207240906745774822e+02,9.343175033255218409e+01
9.132485881831634345e+01,8.136956899987946201e+01
1.006239275799128023e+02,8.150599310855565705e+01
2.384392660971178088e+02,1.080862492635935439e+02
4.302746224995190261e+01,6.178774495051345639e+01
2.626152169414821742e+02,1.121104308999563592e+01
1.959801361406113926e+02,3.366823487536163562e+00
1.008852598075972367e+02,7.324728376423107079e+01
3.098090563225849792e+02,3.628060119308845799e+01
1.621007824825842079e+02,9.674713191041918492e+01
2.529445775023462488e+02,6.377670241862504952e+01
3.490960652603262702e+02,5.350237623592373382e+01
6.108148887657349491e+01,2.477147440089297881e+00
3.282303041421083662e+02,1.106640494466947331e+02
2.428781274442433471e+02,6.246371132356823352e+01
2.940955546706364387e+01,4.781109178463606924e+01
1.951424936349030759e+02,1.249864337249741908e+01
2.923238051060214957e+02,5.821872782123917744e+01
2.716418751484611107e+02,8.916350571914308887e+01
2.360884329918724518e+02,5.677191921700929811e+01
7.053980846028004237e+01,2.373700988577501647e+01
1.909875441351826737e+02,1.763611251855703443e+00
1.061820332779391407e+02,1.151559953194447985e+02
2.837688424834463490e+02,1.106601365063310993e+01
4.098078634139352516e+01,1.880545521176934542e+01
1.073628968252122462e+02,1.477431458123220764e+01
2.843723436379701752e+02,5.842523625803173104e+01
1.905755482347729242e+02,1.757150385776220958e+01
6.516998983857921246e+01,3.123598034773370102e+01
4.223514161123505062e+01,8.836555735347292284e+01
2.593266492890373343e+02,4.360241761878511824e+01
3.155020571571206460e+02,5.995655951151442054e+01
3.060369478658922162e+02,7.217366525153319223e+00
2.926182181044649155e+02,3.285839372559586735e+01
5.599557633478122654e+01,3.978923445473636633e+01
3.444289925440995717e+02,4.263710506864026684e+01
8.617611423371904777e+01,6.323271841033034946e+01
4.862764305605514892e+01,1.020018040641761132e+02
1.900784057887101142e+02,6.740521751582134868e+01
1.734109902741407154e+02,8.617733951062095343e+01
7.753373966238967796e+00,5.161047256615275813e+01
3.354760958289563746e+02,6.983214150724114688e+01
2.422323260338393993e+02,1.592431617234605667e+01
1.095472485428727225e+02,6.057565268431508443e+00
3.189683854804047201e+02,5.495091706824561939e+00
2.081101397030031137e+02,3.783523159904708422e+01
2.333686550744037049e+02,7.080739187658336675e+01
1.775750449577221559e+02,1.135763760623794667e+02
5.758053271302373588e+01,5.646545236291751024e+01
1.641733631073544188e+02,1.027396418164947249e+02
2.926837498823097121e+02,1.804916515475165184e+01
2.053375291733750885e+02,4.224558790207279912e+01
2.057902501476150547e+01,9.916705130181571803e+01
2.656156227367027327e+02,4.528166844891062226e+01
3.449412911925542176e+02,1.194902065715560582e+02
2.937844079801005250e+02,1.167549122825242591e+02
1.020200297139227246e+02,1.119237523128736598e+02
1.684626868307369136e+02,4.526883105156981202e+01
1.723039740709951673e+01,2.946214210535398337e+00
2.830960397342648776e+02,8.028978331597006957e+01
3.184378097318365803e+02,7.079118355284919062e-01
1.848183813225286656e+02,1.093022742501975983e+02
2.137551637263300108e+02,1.565680560211100136e+01
1.431561833717757963e+02,5.178667099200352908e+01
3.161779274165218681e+02,5.037207348086499792e+01
2.228645214681450426e+01,3.473061612487915539e+01
2.251594035330191161e+02,9.176663195525115668e+01
1.708432150361688286e+02,5.233722693252847336e+01
1.027140956089121460e+02,3.255677416770552668e+01
2.853954646279393614e+02,1.878965817450727016e+01
2.630052355411265808e+02,3.737594511643695938e+00
2.291117040044941007e+02,4.290222666676867647e+01
2.413888993834445387e+02,1.213798609121262118e+01
5.154682713717247111e+01,1.015122584350847461e+02
2.397157201399941471e+02,4.077057544277197820e+01
1.417761559581221320e+02,1.150428735966669649e+02
1.078961877132427638e+01,8.244279780152210435e+01
1.373217034736708797e+02,7.977779670361215381e+01
1.947208968559250479e+02,5.871845192391612045e+01
2.632542024095733382e+02,1.134009993825380924e+01
2.942565028331295025e+02,8.495735787304688813e+01
7.150184421859414385e+01,6.421784919534960778e+00
2.205783012191007515e+02,5.315238062556431231e+01
3.579531242944975133e+02,8.994689923004092691e+01
1.712540786817575267e+01,9.191967783201016573e+01
2.984608487401486627e+02,9.426252943975195819e+01
2.179553492877154497e+02,1.107233256452670673e+02
1.923743909655961772e+02,1.120441853636964780e+01
2.110774690060547982e+02,4.577747993893727596e+01
1.980856738213483368e+02,3.048860673768047036e+01
3.407434628203970419e+02,1.350025218006624783e+01
1.906094003444405161e+00,4.186724276669676215e+01
3.449951580371324553e+02,7.399679208554279342e+01
1.816520285344929420e+01,3.502374423616938515e-01
2.375913615548596738e+02,3.588799792734860716e+01
1.836970250897545611e+02,3.806429759148001324e+01
1.231492399908477751e+02,5.510466036902037956e+01
1.644860098301671201e+02,3.153593760795167711e+01
3.226800923219561810e+02,1.191271109975931779e+02
2.154064233062263867e+01,9.177810048856859737e+01
6.269929250245545660e+01,7.261163637936607351e+00
3.459483839591099468e+02,8.169101431171576166e+01
8.686436851287058403e+01,8.968320056846835087e+01
1.301763651512630702e+02,9.009659541711721431e+01
5.211629269610177317e+01,9.907204557053196936e+01
3.499769777759937597e+02,1.363495373910321717e+01
6.613464718056621905e+01,4.890438307906344306e+01
1.679823107896197314e+02,5.779667418814904423e-01
2.824714768145471453e+02,5.990240066784415518e+01
1.486013120034577639e+01,3.081754624998701431e+01
1.831700780021387231e+02,1.058668956179486571e+02
3.412208303119186326e+02,2.130476610693911255e+01
2.137777123927840250e+02,7.470864146917512016e+01
2.728162870138681342e+02,2.831232456750275261e+01
3.283744715288596581e+02,8.625418686690019854e+01
